year,month,day,Date,low_tide_time_local_time,low_tide_height_m,transect_id,distance_along_transect_m,seaweed_id,phylum,percent_cover
2023,6,6,2023-06-06,14:17,0.1,2,20,BAR,brown,1
2023,6,6,2023-06-06,14:17,0.1,2,20,ulva_sp,green,70
2023,6,6,2023-06-06,14:17,0.1,2,20,mastocarpus.upright_sp,red,1
2023,6,6,2023-06-06,14:17,0.1,2,20,petrocelis_crust_sp,red,1
2023,6,6,2023-06-06,14:17,0.1,2,25,BAR,brown,1
2023,6,6,2023-06-06,14:17,0.1,2,25,BAS,brown,1
2023,6,6,2023-06-06,14:17,0.1,2,25,ulva_sp,green,40
2023,6,6,2023-06-06,14:17,0.1,2,25,mastocarpus.upright_sp,red,7
2023,6,6,2023-06-06,14:17,0.1,2,25,petrocelis_crust_sp,red,10
2023,6,6,2023-06-06,14:17,0.1,2,30,BAR,brown,1
2023,6,6,2023-06-06,14:17,0.1,2,30,ulva_sp,green,50
2023,6,6,2023-06-06,14:17,0.1,2,30,acrosiphonia_arcta,green,1
2023,6,6,2023-06-06,14:17,0.1,2,30,mastocarpus.upright_sp,red,3
2023,6,6,2023-06-06,14:17,0.1,2,30,cryptosiphonia_woodii,red,1
2023,6,6,2023-06-06,14:17,0.1,2,30,unknown,red,1
2023,6,6,2023-06-06,14:17,0.1,2,35,BAR,brown,7
2023,6,6,2023-06-06,14:17,0.1,2,35,BAS,brown,5
2023,6,6,2023-06-06,14:17,0.1,2,35,ulva_sp,green,20
2023,6,6,2023-06-06,14:17,0.1,2,35,acrosiphonia_arcta,green,15
2023,6,6,2023-06-06,14:17,0.1,2,35,mastocarpus.upright_sp,red,5
2023,6,6,2023-06-06,14:17,0.1,2,35,petrocelis_crust_sp,red,10
2023,6,6,2023-06-06,14:17,0.1,2,35,pyropia_sp,red,1
2023,6,6,2023-06-06,14:17,0.1,2,35,hildenbrandia_sp,red,3
2023,6,6,2023-06-06,14:17,0.1,2,40,BAR,brown,2
2023,6,6,2023-06-06,14:17,0.1,2,40,BAS,brown,10
2023,6,6,2023-06-06,14:17,0.1,2,40,BABK,brown,30
2023,6,6,2023-06-06,14:17,0.1,2,40,alaria_marginata,brown,5
2023,6,6,2023-06-06,14:17,0.1,2,40,ulva_sp,green,5
2023,6,6,2023-06-06,14:17,0.1,2,40,mastocarpus.upright_sp,red,20
2023,6,6,2023-06-06,14:17,0.1,2,40,petrocelis_crust_sp,red,30
2023,6,6,2023-06-06,14:17,0.1,2,40,polyneura_latissima,red,3
2023,6,6,2023-06-06,14:17,0.1,2,40,RAI,red,3
2023,6,6,2023-06-06,14:17,0.1,2,40,odonthalia_floccosa,red,1
2023,6,6,2023-06-06,14:17,0.1,3,0,BAR,brown,20
2023,6,6,2023-06-06,14:17,0.1,3,0,ulva_sp,green,3
2023,6,6,2023-06-06,14:17,0.1,3,0,mastocarpus.upright_sp,red,5
2023,6,6,2023-06-06,14:17,0.1,3,0,pyropia_sp,red,1
2023,6,6,2023-06-06,14:17,0.1,3,0,savoiea_robusta,red,1
2023,6,6,2023-06-06,14:17,0.1,3,5,ulva_sp,green,80
2023,6,6,2023-06-06,14:17,0.1,3,5,acrosiphonia_arcta,green,5
2023,6,6,2023-06-06,14:17,0.1,3,5,mastocarpus.upright_sp,red,2
2023,6,6,2023-06-06,14:17,0.1,3,5,pyropia_sp,red,1
2023,6,6,2023-06-06,14:17,0.1,3,10,BAR,brown,1
2023,6,6,2023-06-06,14:17,0.1,3,10,ulva_sp,green,70
2023,6,6,2023-06-06,14:17,0.1,3,10,acrosiphonia_arcta,green,4
2023,6,6,2023-06-06,14:17,0.1,3,10,mastocarpus.upright_sp,red,8
2023,6,6,2023-06-06,14:17,0.1,3,10,pyropia_sp,red,5
2023,6,6,2023-06-06,14:17,0.1,3,15,BAR,brown,1
2023,6,6,2023-06-06,14:17,0.1,3,15,ulva_sp,green,80
2023,6,6,2023-06-06,14:17,0.1,3,15,acrosiphonia_arcta,green,2
2023,6,6,2023-06-06,14:17,0.1,3,15,mastocarpus.upright_sp,red,1
2023,6,6,2023-06-06,14:17,0.1,3,15,petrocelis_crust_sp,red,1
2023,6,6,2023-06-06,14:17,0.1,3,15,savoiea_robusta,red,1
2023,6,6,2023-06-06,14:17,0.1,3,20,BAR,brown,1
2023,6,6,2023-06-06,14:17,0.1,3,20,ulva_sp,green,70
2023,6,6,2023-06-06,14:17,0.1,3,20,acrosiphonia_arcta,green,3
2023,6,6,2023-06-06,14:17,0.1,3,25,BAR,brown,3
2023,6,6,2023-06-06,14:17,0.1,3,25,ulva_sp,green,60
2023,6,6,2023-06-06,14:17,0.1,3,25,mastocarpus.upright_sp,red,1
2023,6,6,2023-06-06,14:17,0.1,3,25,odonthalia_floccosa,red,1
2023,6,6,2023-06-06,14:17,0.1,3,30,ulva_sp,green,45
2023,6,6,2023-06-06,14:17,0.1,3,30,acrosiphonia_arcta,green,1
2023,6,6,2023-06-06,14:17,0.1,3,30,mastocarpus.upright_sp,red,3
2023,6,6,2023-06-06,14:17,0.1,3,30,petrocelis_crust_sp,red,3
2023,6,6,2023-06-06,14:17,0.1,3,35,BAS,brown,4
2023,6,6,2023-06-06,14:17,0.1,3,35,ulva_sp,green,25
2023,6,6,2023-06-06,14:17,0.1,3,35,mastocarpus.upright_sp,red,10
2023,6,6,2023-06-06,14:17,0.1,3,35,petrocelis_crust_sp,red,3
2023,6,6,2023-06-06,14:17,0.1,3,40,BAS,brown,5
2023,6,6,2023-06-06,14:17,0.1,3,40,ulva_sp,green,50
2023,6,6,2023-06-06,14:17,0.1,3,40,mastocarpus.upright_sp,red,2
2023,6,6,2023-06-06,14:17,0.1,3,40,petrocelis_crust_sp,red,2
2023,6,6,2023-06-06,14:17,0.1,3,45,BAS,brown,20
2023,6,6,2023-06-06,14:17,0.1,3,45,ulva_sp,green,40
2023,6,6,2023-06-06,14:17,0.1,3,45,mastocarpus.upright_sp,red,3
2023,6,6,2023-06-06,14:17,0.1,3,50,BAR,brown,3
2023,6,6,2023-06-06,14:17,0.1,3,50,BAS,brown,20
2023,6,6,2023-06-06,14:17,0.1,3,50,alaria_marginata,brown,2
2023,6,6,2023-06-06,14:17,0.1,3,50,ulva_sp,green,30
2023,6,6,2023-06-06,14:17,0.1,3,50,mastocarpus.upright_sp,red,20
2023,6,6,2023-06-06,14:17,0.1,3,50,petrocelis_crust_sp,red,2
2023,6,6,2023-06-06,14:17,0.1,3,55,BAS,brown,45
2023,6,6,2023-06-06,14:17,0.1,3,55,ulva_sp,green,15
2023,6,6,2023-06-06,14:17,0.1,3,55,mastocarpus.upright_sp,red,10
2023,6,6,2023-06-06,14:17,0.1,3,55,petrocelis_crust_sp,red,5
2023,6,6,2023-06-06,14:17,0.1,3,60,BAS,brown,90
2023,6,6,2023-06-06,14:17,0.1,3,60,ulva_sp,green,5
2023,6,6,2023-06-06,14:17,0.1,3,60,acrosiphonia_coalita,green,1
2023,6,6,2023-06-06,14:17,0.1,3,60,mastocarpus.upright_sp,red,15
2023,6,6,2023-06-06,14:17,0.1,3,60,petrocelis_crust_sp,red,35
2023,6,6,2023-06-06,14:17,0.1,3,65,BAR,brown,1
2023,6,6,2023-06-06,14:17,0.1,3,65,ulva_sp,green,75
2023,6,6,2023-06-06,14:17,0.1,3,65,acrosiphonia_arcta,green,1
2023,6,6,2023-06-06,14:17,0.1,3,65,mastocarpus.upright_sp,red,30
2023,6,6,2023-06-06,14:17,0.1,3,65,petrocelis_crust_sp,red,20
2023,6,6,2023-06-06,14:17,0.1,3,65,pyropia_sp,red,3
2023,6,6,2023-06-06,14:17,0.1,3,70,BAS,brown,85
2023,6,6,2023-06-06,14:17,0.1,3,70,BABK,brown,3
2023,6,6,2023-06-06,14:17,0.1,3,70,alaria_marginata,brown,3
2023,6,6,2023-06-06,14:17,0.1,3,70,ulva_sp,green,5
2023,6,6,2023-06-06,14:17,0.1,3,70,mastocarpus.upright_sp,red,7
2023,6,6,2023-06-06,14:17,0.1,3,70,petrocelis_crust_sp,red,20
2023,6,6,2023-06-06,14:17,0.1,3,70,prionitis_sternbergii,red,2
2023,6,6,2023-06-06,14:17,0.1,3,75,BAS,brown,75
2023,6,6,2023-06-06,14:17,0.1,3,75,BABK,brown,5
2023,6,6,2023-06-06,14:17,0.1,3,75,alaria_marginata,brown,1
2023,6,6,2023-06-06,14:17,0.1,3,75,ulva_sp,green,7
2023,6,6,2023-06-06,14:17,0.1,3,75,mastocarpus.upright_sp,red,5
2023,6,6,2023-06-06,14:17,0.1,3,75,petrocelis_crust_sp,red,20
2023,6,6,2023-06-06,14:17,0.1,3,75,polyneura_latissima,red,1
2023,6,6,2023-06-06,14:17,0.1,3,75,RATT,red,5
2023,6,6,2023-06-06,14:17,0.1,3,75,RAI,red,1
2023,6,6,2023-06-06,14:17,0.1,3,75,polysiphonia_sp,red,2
2023,6,6,2023-06-06,14:17,0.1,3,80,BAS,brown,30
2023,6,6,2023-06-06,14:17,0.1,3,80,BABK,brown,50
2023,6,6,2023-06-06,14:17,0.1,3,80,ulva_sp,green,5
2023,6,6,2023-06-06,14:17,0.1,3,80,mastocarpus.upright_sp,red,10
2023,6,6,2023-06-06,14:17,0.1,3,80,petrocelis_crust_sp,red,25
2023,6,6,2023-06-06,14:17,0.1,3,80,polyneura_latissima,red,1
2023,6,6,2023-06-06,14:17,0.1,3,80,RAI,red,2
2023,6,6,2023-06-06,14:17,0.1,3,80,prionitis_sternbergii,red,1
2023,6,6,2023-06-06,14:17,0.1,3,80,hollenbergia_subulata,red,1
2023,6,6,2023-06-06,14:17,0.1,3,85,BAS,brown,40
2023,6,6,2023-06-06,14:17,0.1,3,85,BABK,brown,100
2023,6,6,2023-06-06,14:17,0.1,3,85,alaria_marginata,brown,10
2023,6,6,2023-06-06,14:17,0.1,3,85,ulva_sp,green,10
2023,6,6,2023-06-06,14:17,0.1,3,85,mastocarpus.upright_sp,red,50
2023,6,6,2023-06-06,14:17,0.1,3,85,petrocelis_crust_sp,red,40
2023,6,6,2023-06-06,14:17,0.1,3,85,polyneura_latissima,red,3
2023,6,6,2023-06-06,14:17,0.1,3,85,RATT,red,2
2023,6,6,2023-06-06,14:17,0.1,3,85,RAI,red,6
2023,6,6,2023-06-06,14:17,0.1,3,85,hollenbergia_subulata,red,1
2023,6,6,2023-06-06,14:17,0.1,3,90,BAS,brown,50
2023,6,6,2023-06-06,14:17,0.1,3,90,BABK,brown,100
2023,6,6,2023-06-06,14:17,0.1,3,90,alaria_marginata,brown,15
2023,6,6,2023-06-06,14:17,0.1,3,90,BASK,brown,20
2023,6,6,2023-06-06,14:17,0.1,3,90,BAW,brown,5
2023,6,6,2023-06-06,14:17,0.1,3,90,ulva_sp,green,3
2023,6,6,2023-06-06,14:17,0.1,3,90,mastocarpus.upright_sp,red,5
2023,6,6,2023-06-06,14:17,0.1,3,90,petrocelis_crust_sp,red,35
2023,6,6,2023-06-06,14:17,0.1,3,90,polyneura_latissima,red,25
2023,6,6,2023-06-06,14:17,0.1,3,90,RATT,red,5
2023,6,6,2023-06-06,14:17,0.1,3,90,RAI,red,15
2023,6,6,2023-06-06,14:17,0.1,3,90,prionitis_sternbergii,red,1
2023,6,6,2023-06-06,14:17,0.1,3,90,odonthalia_floccosa,red,5
2023,6,6,2023-06-06,14:17,0.1,3,90,RAS,red,2
2023,6,6,2023-06-06,14:17,0.1,3,95,BAS,brown,10
2023,6,6,2023-06-06,14:17,0.1,3,95,BABK,brown,100
2023,6,6,2023-06-06,14:17,0.1,3,95,alaria_marginata,brown,15
2023,6,6,2023-06-06,14:17,0.1,3,95,BAW,brown,5
2023,6,6,2023-06-06,14:17,0.1,3,95,ulva_sp,green,25
2023,6,6,2023-06-06,14:17,0.1,3,95,mastocarpus.upright_sp,red,30
2023,6,6,2023-06-06,14:17,0.1,3,95,petrocelis_crust_sp,red,30
2023,6,6,2023-06-06,14:17,0.1,3,95,polyneura_latissima,red,25
2023,6,6,2023-06-06,14:17,0.1,3,95,RATT,red,5
2023,6,6,2023-06-06,14:17,0.1,3,95,RAI,red,15
2023,6,6,2023-06-06,14:17,0.1,3,95,polysiphonia_sp,red,10
2023,6,6,2023-06-06,14:17,0.1,3,95,RAE,red,5
2023,6,6,2023-06-06,14:17,0.1,3,95,odonthalia_floccosa,red,5
2023,6,6,2023-06-06,14:17,0.1,3,95,constantinea_subulifera,red,1
2023,6,6,2023-06-06,14:17,0.1,3,95,callophyllis_sp,red,1
2023,6,6,2023-06-06,14:17,0.1,3,95,crustose_coralline,red,10
2023,6,6,2023-06-06,14:17,0.1,3,95,RAS,red,1
2023,6,6,2023-06-06,14:17,0.1,4,0,BAR,brown,10
2023,6,6,2023-06-06,14:17,0.1,4,0,ulva_sp,green,1
2023,6,6,2023-06-06,14:17,0.1,4,0,pyropia_sp,red,1
2023,6,6,2023-06-06,14:17,0.1,4,5,BAR,brown,1
2023,6,6,2023-06-06,14:17,0.1,4,5,ulva_sp,green,35
2023,6,6,2023-06-06,14:17,0.1,4,10,BAR,brown,1
2023,6,6,2023-06-06,14:17,0.1,4,10,ulva_sp,green,50
2023,6,6,2023-06-06,14:17,0.1,4,10,acrosiphonia_arcta,green,1
2023,6,6,2023-06-06,14:17,0.1,4,10,mastocarpus.upright_sp,red,1
2023,6,6,2023-06-06,14:17,0.1,4,15,ulva_sp,green,50
2023,6,6,2023-06-06,14:17,0.1,4,15,acrosiphonia_arcta,green,1
2023,6,6,2023-06-06,14:17,0.1,4,20,BAR,brown,1
2023,6,6,2023-06-06,14:17,0.1,4,20,ulva_sp,green,60
2023,6,6,2023-06-06,14:17,0.1,4,20,acrosiphonia_arcta,green,1
2023,6,6,2023-06-06,14:17,0.1,4,20,mastocarpus.upright_sp,red,2
2023,6,6,2023-06-06,14:17,0.1,4,20,petrocelis_crust_sp,red,1
2023,6,6,2023-06-06,14:17,0.1,4,25,BAR,brown,1
2023,6,6,2023-06-06,14:17,0.1,4,25,ulva_sp,green,45
2023,6,6,2023-06-06,14:17,0.1,4,25,acrosiphonia_arcta,green,4
2023,6,6,2023-06-06,14:17,0.1,4,25,mastocarpus.upright_sp,red,1
2023,6,6,2023-06-06,14:17,0.1,4,30,BAS,brown,2
2023,6,6,2023-06-06,14:17,0.1,4,30,ulva_sp,green,70
2023,6,6,2023-06-06,14:17,0.1,4,30,acrosiphonia_arcta,green,5
2023,6,6,2023-06-06,14:17,0.1,4,30,petrocelis_crust_sp,red,1
2023,6,6,2023-06-06,14:17,0.1,4,30,pyropia_sp,red,1
2023,6,6,2023-06-06,14:17,0.1,4,35,BAS,brown,3
2023,6,6,2023-06-06,14:17,0.1,4,35,ulva_sp,green,65
2023,6,6,2023-06-06,14:17,0.1,4,35,acrosiphonia_arcta,green,10
2023,6,6,2023-06-06,14:17,0.1,4,35,mastocarpus.upright_sp,red,1
2023,6,6,2023-06-06,14:17,0.1,4,35,hildenbrandia_sp,red,1
2023,6,6,2023-06-06,14:17,0.1,4,40,BAS,brown,3
2023,6,6,2023-06-06,14:17,0.1,4,40,ulva_sp,green,35
2023,6,6,2023-06-06,14:17,0.1,4,40,acrosiphonia_arcta,green,15
2023,6,6,2023-06-06,14:17,0.1,4,40,mastocarpus.upright_sp,red,2
2023,6,6,2023-06-06,14:17,0.1,4,45,BAS,brown,10
2023,6,6,2023-06-06,14:17,0.1,4,45,ulva_sp,green,30
2023,6,6,2023-06-06,14:17,0.1,4,45,acrosiphonia_arcta,green,3
2023,6,6,2023-06-06,14:17,0.1,4,45,hildenbrandia_sp,red,2
2023,6,6,2023-06-06,14:17,0.1,4,50,BAS,brown,25
2023,6,6,2023-06-06,14:17,0.1,4,50,ulva_sp,green,15
2023,6,6,2023-06-06,14:17,0.1,4,50,mastocarpus.upright_sp,red,2
2023,6,6,2023-06-06,14:17,0.1,4,50,hildenbrandia_sp,red,5
2023,6,6,2023-06-06,14:17,0.1,4,55,BAS,brown,35
2023,6,6,2023-06-06,14:17,0.1,4,55,BABK,brown,15
2023,6,6,2023-06-06,14:17,0.1,4,55,BASK,brown,7
2023,6,6,2023-06-06,14:17,0.1,4,55,desmarestia_viridis,brown,2
2023,6,6,2023-06-06,14:17,0.1,4,55,BAW,brown,1
2023,6,6,2023-06-06,14:17,0.1,4,55,ulva_sp,green,5
2023,6,6,2023-06-06,14:17,0.1,4,55,mastocarpus.upright_sp,red,1
2023,6,6,2023-06-06,14:17,0.1,4,55,hildenbrandia_sp,red,5
2023,6,6,2023-06-06,14:17,0.1,4,55,RAS,red,1
2023,6,6,2023-06-06,14:17,0.1,4,60,BAS,brown,40
2023,6,6,2023-06-06,14:17,0.1,4,60,BABK,brown,15
2023,6,6,2023-06-06,14:17,0.1,4,60,ulva_sp,green,5
2023,6,6,2023-06-06,14:17,0.1,4,60,mastocarpus.upright_sp,red,3
2023,6,6,2023-06-06,14:17,0.1,4,60,polyneura_latissima,red,1
2023,6,6,2023-06-06,14:17,0.1,4,60,hildenbrandia_sp,red,15
2023,6,6,2023-06-06,14:17,0.1,4,60,odonthalia_floccosa,red,1
2023,6,6,2023-06-06,14:17,0.1,4,60,cumathamnion_decipiens,red,1
2023,6,6,2023-06-06,14:17,0.1,4,60,RAS,red,1
2023,6,6,2023-06-06,14:17,0.1,4,65,BAS,brown,75
2023,6,6,2023-06-06,14:17,0.1,4,65,BABK,brown,35
2023,6,6,2023-06-06,14:17,0.1,4,65,alaria_marginata,brown,5
2023,6,6,2023-06-06,14:17,0.1,4,65,BAW,brown,1
2023,6,6,2023-06-06,14:17,0.1,4,65,ulva_sp,green,3
2023,6,6,2023-06-06,14:17,0.1,4,65,mastocarpus.upright_sp,red,3
2023,6,6,2023-06-06,14:17,0.1,4,65,polyneura_latissima,red,1
2023,6,6,2023-06-06,14:17,0.1,4,65,RAI,red,3
2023,6,6,2023-06-06,14:17,0.1,4,65,hildenbrandia_sp,red,50
2023,6,6,2023-06-06,14:17,0.1,4,65,callophyllis_sp,red,1
2023,6,6,2023-06-06,14:17,0.1,4,65,RAS,red,1
2023,6,6,2023-06-06,14:17,0.1,4,70,BAR,brown,1
2023,6,6,2023-06-06,14:17,0.1,4,70,BAS,brown,85
2023,6,6,2023-06-06,14:17,0.1,4,70,BABK,brown,10
2023,6,6,2023-06-06,14:17,0.1,4,70,alaria_marginata,brown,3
2023,6,6,2023-06-06,14:17,0.1,4,70,ulva_sp,green,5
2023,6,6,2023-06-06,14:17,0.1,4,70,mastocarpus.upright_sp,red,15
2023,6,6,2023-06-06,14:17,0.1,4,70,polyneura_latissima,red,1
2023,6,6,2023-06-06,14:17,0.1,4,70,prionitis_sternbergii,red,1
2023,6,6,2023-06-06,14:17,0.1,4,70,hildenbrandia_sp,red,40
2023,6,6,2023-06-06,14:17,0.1,4,70,odonthalia_floccosa,red,1
2023,6,6,2023-06-06,14:17,0.1,4,70,RAS,red,3
2023,6,6,2023-06-06,14:17,0.1,4,75,BAS,brown,75
2023,6,6,2023-06-06,14:17,0.1,4,75,BABK,brown,1
2023,6,6,2023-06-06,14:17,0.1,4,75,BAW,brown,1
2023,6,6,2023-06-06,14:17,0.1,4,75,ulva_sp,green,3
2023,6,6,2023-06-06,14:17,0.1,4,75,mastocarpus.upright_sp,red,2
2023,6,6,2023-06-06,14:17,0.1,4,75,pyropia_sp,red,3
2023,6,6,2023-06-06,14:17,0.1,4,75,polyneura_latissima,red,1
2023,6,6,2023-06-06,14:17,0.1,4,75,RATT,red,5
2023,6,6,2023-06-06,14:17,0.1,4,75,RAI,red,2
2023,6,6,2023-06-06,14:17,0.1,4,75,hildenbrandia_sp,red,25
2023,6,6,2023-06-06,14:17,0.1,4,75,RAS,red,2
2023,6,6,2023-06-06,14:17,0.1,4,80,BABK,brown,20
2023,6,6,2023-06-06,14:17,0.1,4,80,BAW,brown,15
2023,6,6,2023-06-06,14:17,0.1,4,80,ulva_sp,green,10
2023,6,6,2023-06-06,14:17,0.1,4,80,mastocarpus.upright_sp,red,5
2023,6,6,2023-06-06,14:17,0.1,4,80,polyneura_latissima,red,2
2023,6,6,2023-06-06,14:17,0.1,4,80,RATT,red,7
2023,6,6,2023-06-06,14:17,0.1,4,80,RAI,red,1
2023,6,6,2023-06-06,14:17,0.1,4,80,prionitis_sternbergii,red,1
2023,6,6,2023-06-06,14:17,0.1,4,80,hildenbrandia_sp,red,10
2023,6,6,2023-06-06,14:17,0.1,4,80,odonthalia_floccosa,red,2
2023,6,6,2023-06-06,14:17,0.1,4,80,RAS,red,6
2023,7,4,2023-07-04,13:18,0,2,0,BAR,brown,15
2023,7,4,2023-07-04,13:18,0,2,0,ulva_sp,green,3
2023,7,4,2023-07-04,13:18,0,2,0,petrocelis_crust_sp,red,1
2023,7,4,2023-07-04,13:18,0,2,5,ulva_sp,green,25
2023,7,4,2023-07-04,13:18,0,2,5,mastocarpus.upright_sp,red,1
2023,7,4,2023-07-04,13:18,0,2,10,BAR,brown,3
2023,7,4,2023-07-04,13:18,0,2,10,ulva_sp,green,30
2023,7,4,2023-07-04,13:18,0,2,10,mastocarpus.upright_sp,red,1
2023,7,4,2023-07-04,13:18,0,2,10,pyropia_sp,red,5
2023,7,4,2023-07-04,13:18,0,2,15,ulva_sp,green,90
2023,7,4,2023-07-04,13:18,0,2,15,mastocarpus.upright_sp,red,1
2023,7,4,2023-07-04,13:18,0,2,15,pyropia_sp,red,5
2023,7,4,2023-07-04,13:18,0,2,20,BAR,brown,5
2023,7,4,2023-07-04,13:18,0,2,20,ulva_sp,green,70
2023,7,4,2023-07-04,13:18,0,2,20,mastocarpus.upright_sp,red,1
2023,7,4,2023-07-04,13:18,0,2,20,hildenbrandia_sp,red,2
2023,7,4,2023-07-04,13:18,0,2,20,polysiphonia_sp,red,1
2023,7,4,2023-07-04,13:18,0,2,25,BAR,brown,3
2023,7,4,2023-07-04,13:18,0,2,25,ulva_sp,green,50
2023,7,4,2023-07-04,13:18,0,2,25,mastocarpus.upright_sp,red,15
2023,7,4,2023-07-04,13:18,0,2,25,petrocelis_crust_sp,red,15
2023,7,4,2023-07-04,13:18,0,2,25,pyropia_sp,red,1
2023,7,4,2023-07-04,13:18,0,2,30,BAR,brown,3
2023,7,4,2023-07-04,13:18,0,2,30,desmarestia_viridis,brown,1
2023,7,4,2023-07-04,13:18,0,2,30,ulva_sp,green,50
2023,7,4,2023-07-04,13:18,0,2,30,mastocarpus.upright_sp,red,5
2023,7,4,2023-07-04,13:18,0,2,30,hildenbrandia_sp,red,1
2023,7,4,2023-07-04,13:18,0,2,30,cryptosiphonia_woodii,red,1
2023,7,4,2023-07-04,13:18,0,2,35,BAR,brown,10
2023,7,4,2023-07-04,13:18,0,2,35,ulva_sp,green,70
2023,7,4,2023-07-04,13:18,0,2,35,mastocarpus.upright_sp,red,15
2023,7,4,2023-07-04,13:18,0,2,35,petrocelis_crust_sp,red,5
2023,7,4,2023-07-04,13:18,0,2,40,BAR,brown,5
2023,7,4,2023-07-04,13:18,0,2,40,BAS,brown,2
2023,7,4,2023-07-04,13:18,0,2,40,ulva_sp,green,20
2023,7,4,2023-07-04,13:18,0,2,40,mastocarpus.upright_sp,red,20
2023,7,4,2023-07-04,13:18,0,2,40,RATT,red,2
2023,7,4,2023-07-04,13:18,0,2,40,polysiphonia_sp,red,1
2023,7,4,2023-07-04,13:18,0,3,0,BAR,brown,5
2023,7,4,2023-07-04,13:18,0,3,0,ulva_sp,green,5
2023,7,4,2023-07-04,13:18,0,3,0,mastocarpus.upright_sp,red,3
2023,7,4,2023-07-04,13:18,0,3,0,petrocelis_crust_sp,red,2
2023,7,4,2023-07-04,13:18,0,3,0,pyropia_sp,red,1
2023,7,4,2023-07-04,13:18,0,3,5,BAR,brown,2
2023,7,4,2023-07-04,13:18,0,3,5,ulva_sp,green,70
2023,7,4,2023-07-04,13:18,0,3,5,mastocarpus.upright_sp,red,1
2023,7,4,2023-07-04,13:18,0,3,5,pyropia_sp,red,5
2023,7,4,2023-07-04,13:18,0,3,10,BAR,brown,2
2023,7,4,2023-07-04,13:18,0,3,10,ulva_sp,green,80
2023,7,4,2023-07-04,13:18,0,3,10,mastocarpus.upright_sp,red,2
2023,7,4,2023-07-04,13:18,0,3,10,pyropia_sp,red,2
2023,7,4,2023-07-04,13:18,0,3,15,BAR,brown,3
2023,7,4,2023-07-04,13:18,0,3,15,ulva_sp,green,70
2023,7,4,2023-07-04,13:18,0,3,15,mastocarpus.upright_sp,red,1
2023,7,4,2023-07-04,13:18,0,3,15,pyropia_sp,red,2
2023,7,4,2023-07-04,13:18,0,3,20,ulva_sp,green,70
2023,7,4,2023-07-04,13:18,0,3,20,pyropia_sp,red,2
2023,7,4,2023-07-04,13:18,0,3,25,BAR,brown,1
2023,7,4,2023-07-04,13:18,0,3,25,ulva_sp,green,40
2023,7,4,2023-07-04,13:18,0,3,25,mastocarpus.upright_sp,red,2
2023,7,4,2023-07-04,13:18,0,3,30,BAR,brown,1
2023,7,4,2023-07-04,13:18,0,3,30,ulva_sp,green,30
2023,7,4,2023-07-04,13:18,0,3,30,mastocarpus.upright_sp,red,1
2023,7,4,2023-07-04,13:18,0,3,30,pyropia_sp,red,1
2023,7,4,2023-07-04,13:18,0,3,30,wildemania_sp,red,1
2023,7,4,2023-07-04,13:18,0,3,35,ulva_sp,green,10
2023,7,4,2023-07-04,13:18,0,3,35,mastocarpus.upright_sp,red,5
2023,7,4,2023-07-04,13:18,0,3,40,BAS,brown,2
2023,7,4,2023-07-04,13:18,0,3,40,ulva_sp,green,10
2023,7,4,2023-07-04,13:18,0,3,40,mastocarpus.upright_sp,red,1
2023,7,4,2023-07-04,13:18,0,3,40,petrocelis_crust_sp,red,1
2023,7,4,2023-07-04,13:18,0,3,45,BAS,brown,1
2023,7,4,2023-07-04,13:18,0,3,45,ulva_sp,green,40
2023,7,4,2023-07-04,13:18,0,3,45,mastocarpus.upright_sp,red,3
2023,7,4,2023-07-04,13:18,0,3,50,BAR,brown,5
2023,7,4,2023-07-04,13:18,0,3,50,ulva_sp,green,40
2023,7,4,2023-07-04,13:18,0,3,50,mastocarpus.upright_sp,red,5
2023,7,4,2023-07-04,13:18,0,3,50,petrocelis_crust_sp,red,3
2023,7,4,2023-07-04,13:18,0,3,55,BAR,brown,1
2023,7,4,2023-07-04,13:18,0,3,55,BAS,brown,2
2023,7,4,2023-07-04,13:18,0,3,55,ulva_sp,green,60
2023,7,4,2023-07-04,13:18,0,3,55,mastocarpus.upright_sp,red,5
2023,7,4,2023-07-04,13:18,0,3,55,hildenbrandia_sp,red,2
2023,7,4,2023-07-04,13:18,0,3,60,BAR,brown,1
2023,7,4,2023-07-04,13:18,0,3,60,BAS,brown,5
2023,7,4,2023-07-04,13:18,0,3,60,ulva_sp,green,80
2023,7,4,2023-07-04,13:18,0,3,60,mastocarpus.upright_sp,red,3
2023,7,4,2023-07-04,13:18,0,3,60,hildenbrandia_sp,red,1
2023,7,4,2023-07-04,13:18,0,3,60,polysiphonia_sp,red,1
2023,7,4,2023-07-04,13:18,0,3,65,BAS,brown,5
2023,7,4,2023-07-04,13:18,0,3,65,ulva_sp,green,80
2023,7,4,2023-07-04,13:18,0,3,70,BAS,brown,10
2023,7,4,2023-07-04,13:18,0,3,70,ulva_sp,green,90
2023,7,4,2023-07-04,13:18,0,3,70,grateloupia_californica,red,1
2023,7,4,2023-07-04,13:18,0,3,75,BAS,brown,60
2023,7,4,2023-07-04,13:18,0,3,75,polyneura_latissima,red,5
2023,7,4,2023-07-04,13:18,0,3,75,RATT,red,10
2023,7,4,2023-07-04,13:18,0,3,75,prionitis_sternbergii,red,1
2023,7,4,2023-07-04,13:18,0,3,75,polysiphonia_sp,red,1
2023,7,4,2023-07-04,13:18,0,3,80,BAR,brown,2
2023,7,4,2023-07-04,13:18,0,3,80,BAS,brown,30
